detid_Y,716328.00,716331.00,716337.00,716339.00,716554.00,716571.00,716939.00,716941.00,716942.00,716943.00,716949.00,716951.00,716953.00,716955.00,716956.00,716958.00,716960.00,716968.00,717099.00,717445.00,717446.00,717447.00,717450.00,717452.00,717453.00,717456.00,717458.00,717459.00,717460.00,717461.00,717462.00,717463.00,717465.00,717466.00,717468.00,717469.00,717472.00,717473.00,717480.00,717481.00,717483.00,717486.00,717488.00,717489.00,717490.00,717491.00,717492.00,717493.00,717495.00,717497.00,717498.00,717499.00,717502.00,717504.00,717508.00,717510.00,717513.00,717570.00,717571.00,717572.00,717573.00,717576.00,717578.00,717580.00,717582.00,717583.00,717585.00,717587.00,717590.00,717592.00,717595.00,717608.00,717610.00,717804.00,717816.00,717818.00,717819.00,717821.00,717823.00,717825.00,718045.00,718064.00,718066.00,718072.00,718076.00,718089.00,718090.00,718141.00,718204.00,718371.00,718379.00,718496.00,718499.00,737529.00,759591.00,759602.00,759772.00,760024.00,760650.00,760987.00,761003.00,761599.00,761604.00,762329.00,763995.00,764101.00,764106.00,764120.00,764424.00,764760.00,764766.00,764781.00,764794.00,764853.00,764858.00,764949.00,765099.00,765164.00,765171.00,765176.00,765182.00,765265.00,765273.00,765604.00,767053.00,767350.00,767351.00,767366.00,767454.00,767455.00,767470.00,767471.00,767494.00,767495.00,767509.00,767523.00,767541.00,767542.00,767554.00,767572.00,767573.00,767585.00,767609.00,767610.00,767620.00,767621.00,767750.00,767751.00,768066.00,768469.00,769345.00,769346.00,769358.00,769359.00,769372.00,769373.00,769388.00,769402.00,769403.00,769405.00,769418.00,769430.00,769431.00,769443.00,769444.00,769467.00,769806.00,769819.00,769831.00,769847.00,769867.00,769926.00,769941.00,769953.00,771667.00,771673.00,772140.00,772151.00,772167.00,772168.00,772178.00,772513.00,772596.00,772597.00,772669.00,773012.00,773013.00,773023.00,773024.00,773062.00,773869.00,773880.00,773904.00,773906.00,773916.00,773927.00,773939.00,773953.00,773954.00,773974.00,773975.00,773995.00,773996.00,774011.00,774012.00,774067.00,774204.00
716328.00,0.00,3063.11,2909.36,3495.16,11016.51,21785.93,4892.70,5880.76,5459.62,4482.63,4021.99,6088.76,4622.45,4390.14,5124.95,5682.76,7954.62,12261.35,11650.22,657.59,1347.36,1990.55,2063.17,2063.17,3034.13,5256.93,4886.53,4873.65,5205.03,5205.03,5828.23,5828.23,6234.83,6234.83,7255.74,7255.74,7357.97,7357.97,8183.57,9155.40,12200.28,11779.86,13895.44,13608.65,14931.76,14931.76,16482.34,17932.12,19082.20,19305.62,20930.26,22340.96,25061.03,26667.03,29260.20,29645.86,30634.28,15427.09,15644.64,13514.37,13514.37,11799.36,11016.51,11016.51,10571.47,10571.47,11650.22,11650.22,11650.22,11481.19,12534.83,18281.47,19378.65,25960.01,25019.41,25237.06,27212.57,28407.31,28386.39,29433.07,1792.48,6119.52,8577.27,11650.22,11650.22,7780.68,10149.00,15299.50,11799.36,5271.92,11581.49,16192.25,13508.99,28386.39,6291.04,7072.51,12261.35,23799.28,3459.01,16171.04,13003.07,11581.49,11034.84,10610.60,24459.18,17130.81,18231.13,26667.43,19378.65,14437.01,14646.39,24358.67,24313.18,442.38,19605.53,13245.02,25824.34,4421.62,25406.04,12521.88,1548.06,26934.26,27099.71,17130.81,25282.43,25795.08,25795.08,29478.89,11402.68,11402.68,11650.22,11650.22,7442.97,7442.97,5960.56,8795.17,7346.18,7261.66,7533.05,9214.80,9214.80,11650.22,12940.95,11650.22,9659.64,9674.03,6238.94,9247.47,15299.50,13895.44,18698.15,18651.58,19913.12,19913.12,7342.11,7490.73,9513.30,10462.34,10462.34,11371.35,11371.35,23206.71,23206.71,21556.17,21556.17,17527.25,13281.72,12940.95,12940.95,34022.38,34022.38,34022.38,34022.38,12940.95,2548.88,3289.41,25061.03,28238.95,25739.32,25739.32,27295.95,2635.09,30586.23,30586.23,4752.98,5285.34,5285.34,1959.03,1959.03,2690.06,13514.37,16311.44,14840.79,14840.79,11034.84,10600.54,15581.15,11744.76,11799.36,11403.67,11403.67,11555.55,11555.55,12741.47,12741.47,11425.83,16192.25
716331.00,897.17,0.00,2092.08,2677.89,10512.94,20968.66,5789.87,6777.93,6356.79,5379.80,4919.16,6309.27,4842.97,4610.66,4621.38,5179.18,7451.04,11757.78,11146.64,590.88,661.18,1193.93,1245.90,1245.90,2216.86,4439.65,4074.47,4056.37,4387.76,4387.76,5010.96,5010.96,5417.55,5417.55,6438.47,6438.47,6540.70,6540.70,7366.29,8338.12,11383.00,10962.59,13078.17,12791.37,14114.49,14114.49,15665.07,17114.85,18264.92,18488.34,20112.98,21523.69,24243.76,25849.75,28442.93,28828.58,29817.00,14609.81,14827.36,13010.80,13010.80,11295.78,10512.94,10512.94,10067.90,10067.90,11146.64,11146.64,11146.64,10977.62,13219.23,17464.19,18561.37,25273.82,24202.14,24419.79,26395.30,27590.03,27569.11,28615.80,2689.65,5615.95,8073.70,11146.64,11146.64,7277.11,9645.42,14482.23,11295.78,5492.44,11077.91,15374.98,13005.42,27569.11,5787.46,6568.94,11757.78,22982.01,4356.18,15353.76,12499.50,11077.91,10531.27,10107.03,23641.91,16313.54,17413.85,25850.16,18561.37,13619.74,13829.12,23541.40,23495.91,1339.55,18788.26,12427.74,25007.06,3604.66,24588.77,11704.60,1481.35,26116.99,26282.44,16313.54,24465.16,24977.80,24977.80,28661.61,10899.11,10899.11,11146.64,11146.64,6939.40,6939.40,5456.99,8291.59,6842.61,6758.09,7029.47,8711.23,8711.23,11146.64,12455.70,11146.64,9156.06,9170.46,7136.10,10144.64,14482.23,13078.17,17880.88,17834.30,19095.85,19095.85,6524.83,6673.46,8696.02,9645.06,9645.06,10554.07,10554.07,22389.44,22389.44,20738.89,20738.89,16709.98,13220.67,12455.70,12455.70,33205.11,33205.11,33205.11,33205.11,12455.70,3446.05,4186.58,24243.76,27421.68,24922.04,24922.04,26478.67,3532.25,29768.95,29768.95,5650.15,6182.51,6182.51,2856.20,2856.20,3587.23,13010.80,15494.17,14337.21,14337.21,10531.27,10096.96,14763.87,11241.18,11295.78,10900.10,10900.10,11051.97,11051.97,12256.22,12256.22,10922.25,15374.98
716337.00,3027.57,6090.69,0.00,920.71,10012.67,19211.48,7606.14,8649.05,8116.99,7140.00,6655.06,6883.67,5417.37,5185.06,4516.21,4930.30,6997.29,11242.04,11338.81,2375.41,2059.28,1884.41,1067.36,1067.36,124.77,2682.48,2317.30,2235.37,2630.58,2630.58,3253.78,3253.78,3660.38,3660.38,4681.29,4681.29,4783.53,4783.53,5609.12,6580.95,9625.83,9205.41,11321.00,11034.20,12357.31,12357.31,13907.90,15357.67,16507.75,16731.17,18355.81,19766.52,22486.58,24092.58,26685.75,27071.41,28059.83,12852.64,13070.19,12495.06,12495.06,10780.05,10012.67,10012.67,9567.63,9567.63,11338.81,11338.81,11338.81,11169.79,13169.08,15707.02,16804.20,24171.40,22444.96,22662.61,24638.12,25832.86,25811.94,26858.63,4572.37,5808.12,8023.54,11338.81,11338.81,6761.37,9129.69,12725.05,10780.05,6066.83,10562.18,13617.81,12489.68,25811.94,5538.58,6320.05,11242.04,21224.84,6092.08,13596.59,11983.76,10562.18,10015.54,10299.20,21884.73,14556.37,15656.68,24092.98,16804.20,11862.56,12071.94,21784.22,21738.73,3469.96,17031.08,10670.57,23249.89,1847.48,22831.59,9947.43,3183.78,24359.81,24525.26,14556.37,22707.98,23220.63,23220.63,26904.44,11091.28,11091.28,11338.81,11338.81,7131.57,7131.57,5351.82,8241.44,6792.46,6707.94,7221.64,8903.40,8903.40,11338.81,12405.55,11338.81,9348.23,9362.62,8872.00,11880.54,12725.05,11321.00,16123.70,16077.13,17338.67,17338.67,4767.66,4916.28,6938.85,7887.89,7887.89,8796.90,8796.90,20632.26,20632.26,18981.72,18981.72,14952.80,13170.52,12405.55,12405.55,31447.93,31447.93,31447.93,31447.93,12405.55,5181.95,5922.48,22486.58,25664.50,23164.87,23164.87,24721.50,5414.97,28011.78,28011.78,7386.05,7997.85,7997.85,4932.47,4932.47,5322.45,12495.06,13736.99,13821.48,13821.48,10015.54,9581.23,13006.70,10725.45,10780.05,11092.26,11092.26,11115.96,11115.96,12206.07,12206.07,10406.52,13617.81
716339.00,5905.06,8892.71,3204.28,0.00,11440.66,18290.77,10483.62,11526.53,10994.48,10017.48,9532.54,9615.60,8149.30,7916.99,7248.15,6879.27,8327.87,12572.62,14070.75,5252.89,4936.76,4761.89,3958.21,3958.21,3015.63,1761.77,1675.91,1434.95,1709.87,1709.87,2333.07,2333.07,2739.66,2739.66,3760.58,3760.58,3862.81,3862.81,4688.40,5660.24,8705.12,8284.70,10400.28,10113.49,11436.60,11436.60,12987.18,14436.96,15587.04,15810.45,17435.10,18845.80,21565.87,23171.87,25765.04,26150.70,27139.12,11931.93,12149.48,13094.42,13094.42,12110.63,11440.66,11440.66,10995.62,10995.62,14070.75,14070.75,14070.75,13901.72,15901.01,14786.31,15883.48,24244.73,21524.25,21741.90,23717.41,24912.14,24891.22,25937.91,7404.93,8540.05,10755.48,14070.75,14070.75,8091.96,10460.27,11804.34,12110.63,8798.76,11892.76,12697.09,13209.98,24891.22,7487.56,7967.54,12572.62,20304.12,8969.56,12675.88,13314.34,11892.76,11346.12,13031.13,20964.02,13635.65,14735.96,23172.27,15883.48,10941.85,11151.23,20863.51,20818.02,6347.44,16110.37,9749.86,22329.18,2227.25,21910.88,9026.71,6061.27,23439.10,23604.55,13635.65,21787.27,22299.92,22299.92,25983.72,13823.21,13823.21,14070.75,14070.75,9863.50,9863.50,8083.76,10973.37,9524.39,9439.87,9953.57,11635.33,11635.33,14070.75,15137.48,14070.75,12080.17,12094.56,11749.49,14758.02,11804.34,10400.28,15202.99,15156.41,16417.96,16417.96,3846.95,3995.57,6018.14,6967.18,6967.18,7876.18,7876.18,19711.55,19711.55,18061.01,18061.01,14032.09,15902.45,15137.48,15137.48,30527.22,30527.22,30527.22,30527.22,15137.48,8059.43,8799.96,21565.87,24743.79,22244.15,22244.15,23800.78,8292.46,27091.07,27091.07,10263.53,10832.87,10832.87,7809.95,7809.95,8199.93,13094.42,12816.28,14541.78,14541.78,11346.12,10911.81,12085.98,12056.03,12110.63,13824.20,13824.20,13847.90,13847.90,14938.00,14938.00,11737.10,12697.09
716554.00,11050.43,14112.19,10065.55,10672.84,0.00,21692.61,15140.26,13321.01,14871.47,13268.90,12721.08,9547.34,8109.89,7877.58,6144.83,5330.45,4345.07,5257.80,11953.67,10409.91,10600.97,10265.16,10124.57,10124.57,10190.33,10663.55,10666.17,10123.62,10222.04,10222.04,10079.56,10079.56,9789.54,9789.54,9850.66,9850.66,9590.20,9590.20,10065.98,11099.85,12970.66,11611.12,13726.70,13439.91,14763.02,14763.02,16313.60,17763.38,18988.88,19212.29,20761.52,22220.74,24892.29,26498.29,29091.46,29477.12,30465.54,15258.35,15475.90,6510.82,6510.82,4795.80,0.00,0.00,445.04,445.04,11953.67,11953.67,11953.67,11784.64,13625.78,18188.15,19285.33,30604.74,24850.67,25143.74,27119.25,28313.98,28293.06,29339.75,11534.27,6415.90,8480.25,11953.67,11953.67,5491.71,3145.44,15206.18,4795.80,8759.36,4577.93,16023.51,6505.44,28293.06,5405.65,4773.40,5257.80,23630.54,11113.42,16002.30,5999.52,4577.93,4031.29,10914.05,24365.86,17037.49,18137.81,26574.11,19285.33,14268.27,14477.65,24238.45,24144.44,11492.81,19512.21,13153.94,25655.60,10308.39,25285.81,12430.79,11300.38,26840.94,27006.39,17037.49,25113.69,25701.76,25701.76,29385.57,11706.14,11706.14,11953.67,11953.67,7739.35,7739.35,5850.53,8698.14,7249.16,7164.64,7836.50,9518.25,9518.25,11953.67,12862.25,11953.67,9963.09,9977.48,11823.85,13785.74,15206.18,13726.70,18529.41,18558.25,19819.80,19819.80,10404.77,9598.79,11457.75,12295.77,12295.77,11718.56,11718.56,23037.97,23037.97,21387.43,21387.43,17433.93,13627.22,12862.25,12862.25,33853.64,33853.64,33853.64,33853.64,12862.25,12295.49,11988.50,24892.29,28070.21,25570.58,25570.58,27127.21,11943.43,30417.49,30417.49,10483.22,10764.61,10764.61,12877.02,12877.02,13439.04,6510.82,16142.70,7837.23,7837.23,4031.29,3596.98,15412.41,4741.20,4795.80,11707.12,11707.12,11572.67,11572.67,12662.77,12662.77,4422.27,16023.51
716571.00,22084.72,25072.37,19383.94,19991.23,22117.72,0.00,26663.28,27698.67,27174.13,26197.14,25689.30,23956.12,22489.82,22257.51,20770.21,20110.84,20689.36,17590.16,27592.81,21432.55,21116.42,20941.55,20137.87,20137.87,19195.29,17941.43,17968.19,17741.91,17331.42,17331.42,16476.46,16476.46,15890.80,15890.80,15263.20,15263.20,15265.95,15265.95,13881.96,13469.26,11947.97,10445.09,8880.77,8714.19,7759.33,7759.33,6207.49,6579.77,5845.56,6068.98,7734.40,8863.70,11608.35,11607.55,13489.01,13550.72,14752.68,8012.13,7936.47,15272.33,15272.33,17128.16,22117.72,22117.72,21672.69,21672.69,27592.81,27592.81,27592.81,27423.79,29423.08,4482.99,3216.82,18181.94,12445.63,8969.28,10944.79,9172.82,6892.07,7829.18,23496.75,22062.12,24277.54,27592.81,27592.81,20453.44,21819.07,8361.92,17128.16,23139.29,19401.40,8892.14,15387.89,6892.07,20015.13,20329.03,17590.16,10300.74,25149.22,9095.17,18407.86,19401.40,22704.91,26553.20,2855.29,5000.80,4068.84,5063.54,3216.82,9422.34,9631.72,10881.41,10239.61,22527.10,7805.50,10398.33,13185.56,18406.91,11928.78,9752.93,22240.93,10666.47,7865.23,5000.80,9153.29,8358.01,8358.01,7984.57,27345.28,27345.28,27592.81,27592.81,23385.57,23385.57,21605.82,24495.44,23046.46,22961.94,23475.64,25157.40,25157.40,27592.81,28659.55,27592.81,25602.23,25616.62,27165.14,29583.03,8361.92,8880.77,5235.02,5033.63,6676.49,6676.49,15633.82,14720.48,12881.41,12984.42,12984.42,10724.86,10724.86,9495.37,9495.37,8293.49,8293.49,5727.22,29424.52,28659.55,28659.55,15755.89,15755.89,15755.89,15755.89,28659.55,24239.09,24956.72,11608.35,12439.54,13100.54,13100.54,13843.26,24472.12,14655.67,14655.67,24892.00,25173.39,25173.39,23989.61,23989.61,24379.59,15272.33,9011.33,16719.68,16719.68,22704.91,18678.10,6895.66,17135.88,17128.16,27346.26,27346.26,27369.96,27369.96,28460.07,28460.07,19503.38,8892.14
716939.00,4891.18,5610.28,7617.78,8203.59,14976.19,26494.36,0.00,4250.06,1898.63,1950.35,6028.19,7977.75,6892.26,7115.43,8902.95,9772.51,11906.20,16212.94,13269.34,5426.62,6238.55,6719.64,6771.60,6771.60,7742.56,9965.36,9511.18,9556.73,9913.46,9913.46,10536.66,10536.66,10943.25,10943.25,11964.17,11964.17,12066.40,12066.40,12891.99,13863.82,16908.71,16488.29,18603.87,18317.08,19640.19,19640.19,21190.77,22640.55,23790.63,24014.04,25638.68,27049.39,29769.46,31375.45,33968.63,34354.29,35342.70,20135.52,20353.06,17465.96,17465.96,15750.94,14976.19,14976.19,14531.15,14531.15,13269.34,13269.34,13269.34,13100.32,12511.38,22989.90,24087.07,29180.25,29727.84,29945.49,31921.00,33115.73,33094.81,34141.50,4288.64,8744.48,10032.04,13269.34,13269.34,11732.27,14100.58,20007.93,15750.94,6242.79,15533.07,20900.68,17460.57,33094.81,10242.62,11024.10,16212.94,28507.71,5002.01,20879.47,16954.66,15533.07,14986.43,12478.21,29167.61,21839.24,22939.55,31375.86,24087.07,19145.44,19354.82,29067.10,29021.61,4578.66,24313.96,17953.45,30532.77,9046.26,30114.47,17230.30,6317.09,31642.69,31808.14,21839.24,29990.86,30503.50,30503.50,34187.31,13021.81,13021.81,13269.34,13269.34,9909.63,9909.63,9592.36,10249.93,8929.84,9076.29,10165.08,11082.41,11082.41,13269.34,12917.51,13269.34,11599.90,11614.29,6028.20,9098.97,20007.93,18603.87,23406.58,23360.00,24621.55,24621.55,12050.54,12199.16,14221.73,15170.77,15170.77,16079.77,16079.77,27915.14,27915.14,26264.59,26264.59,22235.68,13258.28,12917.51,12917.51,38730.81,38730.81,38730.81,38730.81,12917.51,4555.08,5295.61,29769.46,32947.38,30447.74,30447.74,32004.37,4049.89,35294.66,35294.66,5582.21,4810.10,4810.10,3439.01,3439.01,3208.57,17465.96,21019.87,18792.37,18792.37,14986.43,14552.12,20289.57,15696.34,15750.94,12991.68,12991.68,12718.59,12718.59,12718.03,12718.03,15377.41,20900.68
716941.00,5287.62,6106.46,8113.96,8699.76,14628.01,26990.53,1819.25,0.00,1550.46,1602.18,6163.44,7629.58,6544.08,6767.26,8554.78,9424.34,11558.03,15864.76,12898.59,5735.21,6634.98,7215.81,7267.77,7267.77,8238.73,10461.53,10096.34,10078.25,10409.63,10409.63,11032.83,11032.83,11439.43,11439.43,12460.34,12460.34,12562.57,12562.57,13388.17,14360.00,17404.88,16984.46,19100.04,18813.25,20136.36,20136.36,21686.94,23136.72,24286.80,24510.22,26134.86,27545.56,30265.63,31871.63,34464.80,34850.46,35838.88,20631.69,20849.24,17117.78,17117.78,15402.77,14628.01,14628.01,14182.98,14182.98,12898.59,12898.59,12898.59,12729.57,12140.63,23486.07,24583.25,30694.16,30224.01,30441.66,32417.17,33611.91,33590.99,34637.67,4597.22,8396.31,9683.86,12898.59,12898.59,11384.09,13752.41,20504.10,15402.77,5894.62,15184.90,21396.85,17112.40,33590.99,9894.45,10675.92,15864.76,29003.88,4657.15,21375.64,16606.48,15184.90,14638.26,12130.03,29663.78,22335.41,23435.73,31872.03,24583.25,19641.61,19850.99,29563.27,29517.78,5015.60,24810.13,18449.62,31028.94,9626.53,30610.64,17726.48,6625.67,32138.86,32304.31,22335.41,30487.03,30999.68,30999.68,34683.49,12651.06,12651.06,12898.59,12898.59,9561.46,9561.46,9244.19,9901.76,8581.67,8728.12,9816.91,10734.24,10734.24,12898.59,12546.76,12898.59,11251.73,11266.12,5657.45,8728.22,20504.10,19100.04,23902.75,23856.18,25117.72,25117.72,12546.71,12695.33,14717.90,15666.94,15666.94,16575.95,16575.95,28411.31,28411.31,26760.77,26760.77,22731.85,12887.53,12546.76,12546.76,39226.98,39226.98,39226.98,39226.98,12546.76,4863.67,5430.86,30265.63,33443.55,30943.92,30943.92,32500.55,4358.47,35790.83,35790.83,5234.04,4461.92,4461.92,3935.18,3935.18,3756.49,17117.78,21516.04,18444.20,18444.20,14638.26,14203.95,20785.75,15348.17,15402.77,12620.93,12620.93,12347.84,12347.84,12347.28,12347.28,15029.24,21396.85
716942.00,4495.94,5314.78,7322.28,7908.08,13077.56,26198.85,2609.38,2351.44,0.00,51.72,4612.99,6079.12,4993.63,5216.80,7004.32,7873.89,10007.57,14314.31,11370.71,4943.53,5843.30,6424.13,6476.09,6476.09,7447.05,9669.85,9304.66,9286.57,9617.95,9617.95,10241.15,10241.15,10647.75,10647.75,11668.66,11668.66,11770.90,11770.90,12596.49,13568.32,16613.20,16192.78,18308.36,18021.57,19344.68,19344.68,20895.26,22345.04,23495.12,23718.54,25343.18,26753.88,29473.95,31079.95,33673.12,34058.78,35047.20,19840.01,20057.56,15567.33,15567.33,13852.31,13077.56,13077.56,12632.52,12632.52,11370.71,11370.71,11370.71,11201.69,10612.76,22694.39,23791.57,29902.48,29432.33,29649.98,31625.49,32820.23,32799.31,33845.99,3805.54,6845.86,8133.41,11370.71,11370.71,9833.64,12201.95,19712.42,13852.31,4344.16,13634.45,20605.17,15561.95,32799.31,8344.00,9125.47,14314.31,28212.20,3106.70,20583.96,15056.03,13634.45,13087.80,10579.58,28872.10,21543.73,22644.05,31080.35,23791.57,18849.93,19059.31,28771.59,28726.10,4223.92,24018.45,17657.94,30237.26,8834.85,29818.96,16934.80,5834.00,31347.18,31512.63,21543.73,29695.35,30208.00,30208.00,33891.81,11123.18,11123.18,11370.71,11370.71,8011.00,8011.00,7693.73,8351.30,7031.22,7177.66,8266.46,9183.78,9183.78,11370.71,11018.88,11370.71,9701.27,9715.66,4129.57,7200.34,19712.42,18308.36,23111.07,23064.50,24326.04,24326.04,11755.03,11903.65,13926.22,14875.26,14875.26,15784.27,15784.27,27619.63,27619.63,25969.09,25969.09,21940.17,11359.65,11018.88,11018.88,38435.30,38435.30,38435.30,38435.30,11018.88,3938.50,3880.41,29473.95,32651.87,30152.24,30152.24,31708.87,3426.89,34999.15,34999.15,3683.58,2911.47,2911.47,3143.50,3143.50,3000.82,15567.33,20724.36,16893.74,16893.74,13087.80,12653.49,19994.07,13797.72,13852.31,11093.05,11093.05,10819.96,10819.96,10819.40,10819.40,13478.78,20605.17
